"","well","ID","A630_mean","A630_blanks","A630_Abs","A663_mean","A663_blanks","A663_Abs","A750_mean","A750_blanks","A750_Abs","chl_a","chl_c"
"142","6.10","s5_pcyl_1",0.1156,0.153816666666667,-0.0382166666666667,0.279633333333333,0.143195833333333,0.1364375,0.0389833333333333,0.1317875,-0.0928041666666667,2.58529625,0.646628125
"143","6.16","s5_pcyl_3",0.138516666666667,0.153816666666667,-0.0153,0.331766666666667,0.143195833333333,0.188570833333333,0.05735,0.1317875,-0.0744375,2.96833725,0.647314625
"144","6.22","s5_pcyl_4",0.267533333333333,0.153816666666667,0.113716666666667,0.847533333333333,0.143195833333333,0.7043375,0.0393,0.1317875,-0.0924875,8.97573908333333,2.693596125
"145","6.31","s5_pdam_1",0.0739333333333333,0.153816666666667,-0.0798833333333333,0.156083333333333,0.143195833333333,0.0128875,0.03935,0.1317875,-0.0924375,1.19583008333333,-0.0422373749999999
"146","6.7","s5_pdam_2",0.0992166666666667,0.153816666666667,-0.0546,0.242133333333333,0.143195833333333,0.0989375,0.03775,0.1317875,-0.0940375,2.18046425,0.367862625
"147","6.24","s5_pdam_3",0.0621666666666667,0.153816666666667,-0.09165,0.107633333333333,0.143195833333333,-0.0355625,0.04025,0.1317875,-0.0915375,0.63986625,-0.206236875
"148","6.26","s5_pdam_4",0.12805,0.153816666666667,-0.0257666666666667,0.377516666666667,0.143195833333333,0.234320833333333,0.03765,0.1317875,-0.0941375,3.71052141666667,0.659862125
"149","6.14","s5_prus_1",0.08185,0.153816666666667,-0.0719666666666667,0.170566666666667,0.143195833333333,0.0273708333333333,0.03885,0.1317875,-0.0929375,1.36170291666667,0.131380625
"150","7.15","s5_prus_3",0.08425,0.181916666666667,-0.0976666666666667,0.180916666666667,0.174394444444444,0.00652222222222222,0.0389166666666667,0.165088888888889,-0.126172222222222,1.49845394444444,0.290534666666667
"151","7.28","s5_prus_4",0.0647,0.181916666666667,-0.117216666666667,0.128216666666667,0.174394444444444,-0.0461777777777778,0.0369,0.165088888888889,-0.128188888888889,0.930364777777778,-0.000462833333333246
"152","6.23","s5_stag_1",0.0625,0.153816666666667,-0.0913166666666667,0.1033,0.143195833333333,-0.0398958333333333,0.04075,0.1317875,-0.0910375,0.584727916666667,-0.193206875
"153","6.2","s5_stag_2",0.058,0.153816666666667,-0.0958166666666666,0.0934,0.143195833333333,-0.0497958333333333,0.03825,0.1317875,-0.0935375,0.501425916666667,-0.220524875
"154","6.20","s5_stag_3",0.0642166666666667,0.153816666666667,-0.0896,0.111733333333333,0.143195833333333,-0.0314625,0.0392666666666667,0.1317875,-0.0925208333333333,0.696027416666667,-0.142516375
"155","4.21","s6_goni_1",0.0637666666666667,0.0528,0.0109666666666667,0.1223,0.05145,0.07085,0.0380666666666667,0.0485583333333333,-0.0104916666666667,0.916001916666667,0.286036
"156","5.12","s6_goni_2",0.100516666666667,0.0401833333333333,0.0603333333333333,0.259166666666667,0.0386833333333333,0.220483333333333,0.0390333333333333,0.03765,0.00138333333333334,2.466585,0.8016225
"157","4.26","s6_goni_3",0.0892666666666667,0.0528,0.0364666666666667,0.2279,0.05145,0.17645,0.0371666666666667,0.0485583333333333,-0.0113916666666667,2.11640091666667,0.614617
"158","4.4","s6_hum_1",0.1078,0.0528,0.055,0.292466666666667,0.05145,0.241016666666667,0.0381333333333333,0.0485583333333333,-0.010425,2.83210625,0.859629999999999
"159","4.22","s6_hum_2",0.155866666666667,0.0528,0.103066666666667,0.437866666666667,0.05145,0.386416666666667,0.038,0.0485583333333333,-0.0105583333333333,4.46470425,1.637082
